Contig	allgenomes_nodup_sl_sr.mmi.139536_S27_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139537_S33_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139538_S35_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139539_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139540_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139541_S25_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139542_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139543_S12_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139544_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139545_S147_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139546_S148_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139547_S149_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139548_S150_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139549_S151_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139550_S152_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139551_S153_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139552_S154_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139553_S155_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139554_S156_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139555_S157_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139556_S158_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139557_S159_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139558_S160_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139560_S161_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139561_S162_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139562_S163_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139563_S164_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139564_S165_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139565_S166_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139566_S167_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139567_S168_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139568_S169_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139569_S170_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139570_S171_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139571_S172_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139572_S173_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139573_S174_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139574_S175_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139575_S176_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139576_S177_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139577_S178_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139578_S179_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139579_S180_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139580_S181_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139581_S182_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139582_S183_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139583_S184_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139584_S185_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139585_S186_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139586_S187_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139587_S188_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139588_S189_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139589_S190_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139590_S191_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3106_S36_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3107_S37_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3108_S38_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3109_S39_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3110_S40_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3111_S41_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3112_S42_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3113_S43_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3114_S44_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9007_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9008_S2_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9009_S3_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9010_S4_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9011_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9012_S6_R1_001.fastq.gz_filtered Mean
contig_156409_magrovirus_A	0	0	0	0.005123029	0.010237576	0.0038168263	0.005089102	0	0.003825308	0.017616773	0	0.0076336525	0	0	0.0012807572	0	0.0058185398	0	0	0.0061408496	0.0025191053	0.0049958015	0	0	0.010229094	0	0.0025615145	0	0	0	0	0.0003053461	0	0	0	0	0	0	0.002434287	0	0	0	0	0	0	0.0025615145	0	0.0012722755	0	0	0	0	0	0	0	0	0	0	0	0.0025615145	0	0	0	0	0.0012807572	0	0	0	0
MH674343_Drs3_Anaerodiviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040833987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF065411_psiM2_Leisingerviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF301375_psiM100_Leisingerviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MZ334525_HATV-2_Soleiviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC292026_HGTV-1_Halomagnusviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN901520_Hardycor2_Hafunaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MZ334519_HCTV-6_Hafunaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC292025_HHTV-1_Madisaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MZ334527_HATV-3_Pyrstoviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC292028_HCTV-2_Saparoviridae	0	0	0	0	0.0010343363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00048022755	0	0	0.00051716814	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051716814	0.0009973957	0	0	0	0	0	0	0	0	0	0.00051716814	0	0	0	0	0	0	0	0.00048022755	0	0	0	0	0	0	0	0.0015515044	0.00051716814	0	0	0	0
KC292024_HHTV-2_Saparoviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC117377_HVTV-1_Druskaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC292029_HCTV-1_Druskaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MZ334526_HRTV-29_Haloferuviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MG550112_HFTV-1_Haloferuviridae	0.001978422	0	0.006067161	0.023899337	0.035163153	0	0.0032446121	0.0051175184	0.0051175184	0.005143897	0	0.0070168036	0	0	0.0028753066	0.010024005	0.011976048	0.0030863383	0	0.013268617	0	0.012028806	0.04471234	0.0028225488	0	0.021340579	0.027038435	0.0040623597	0.0070959404	0.015352555	0.0030072015	0.022422116	0.0075443825	0.023609169	0.15260229	0.009971247	0.0213142	0.039700337	0.0020839379	0.036165554	0.05325912	0.035954524	0	0.015036007	0.023028832	0.004141497	0	0.0049856235	0	0	0.001952043	0	0	0.0030335805	0	0	0.0007122319	0.001978422	0	0	0	0	0.013453269	0.027249467	0.053496532	0.023450896	0.008784194	0	0.0069904244
MK450543_PhiCh1_Vertoviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MK310226_ChaoS9_Vertoviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM419438_BJ1_Graaviviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ332141_CGphi46_Graaviviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MZ334528_HRTV-28_Suolaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC117378_HSTV1_Shortaselviridae	0	0	0	0.0051187617	0.014139018	0	0	0	0	0.0011548426	0	0	0	0	0	0	0.010487218	0	0	0.004806642	0	0	0.0065857237	0.0011236306	0	0.003870283	0.006398452	0.004837854	0	0	0	0	0.0021536252	0.0024969568	0.017853241	0.0037766472	0.05443366	0.03873404	0.0013109023	0	0	0	0	0	0	0.007053903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024969568	0	0.0010924186	0	0
LC711078_VerdaV2_Verdandiviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LC711080_VerdaV4_Verdandiviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP413838_PBV299_Ahpuchviridae	0.037095524	0.03923863	0.023701092	0.45101163	0.40100107	0.089009516	0.13208319	0.026873458	0.06465985	0.017074374	0.027832218	0.07020092	0.008389143	0.008459641	0.015918223	0.029439548	0.022798732	0.012745858	0.0027493832	0.057553753	0.010560451	0.22011985	0.12664081	0.026732463	0.009728586	0.037109625	0.44579485	0.02942545	0.047585476	0.051124427	0.033105392	0.097455055	0.040380683	0.039464224	0.31475502	0.019020092	2.1790905	1.7545576	0.24566796	0.037969686	0.1107085	0.10231935	0.013253436	0.015481142	0.045118082	0.015593938	0.0100387735	0.01952767	0.0088967215	0.016045118	0.017680649	0.0050193868	0.0064293267	0.04420162	0.00091646105	0.0076700742	0.005710257	0.007543179	0.013338033	0.0059640463	0.003101868	0.004525908	0.010363059	0.64135355	0.7391047	0.35190696	0.100331336	0.019358477	0.038660556
OP880252_GBV301_Ekchuahviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008095471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP880253_GBV302_Ekchuahviridae	0.17469932	0.21570627	0.1281203	0.92047364	0.9750625	0.20269649	0.3332048	0.15594333	0.23318118	0.30689916	0.28336713	0.39914927	0.15085633	0.14239873	0.1532568	0.5597567	0.38790563	0.28438702	0.3870474	0.28681237	0.23779555	0.4574197	0.76591086	0.1861544	0.2702454	0.90825987	0.7909976	0.38739568	0.5021579	0.4845089	0.25183767	0.45671073	0.34669966	0.26377782	1.5779157	0.21049489	5.056181	3.971244	0.7734854	0.21454957	0.39269412	0.30943644	0.121777095	0.18748523	0.29206103	0.16497307	0.1502842	0.12579446	0.11665278	0.081503965	0.18056989	0.079053745	0.048146166	0.27003396	0.00817154	0.018967425	0.010970013	0.043544233	0.030397631	0.026579272	0.021877836	0.050223257	0.09563314	0.7455753	1.02745	0.41628835	0.22879069	0.09830724	0.11223741
MK570053.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MK570054.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005142232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MK570055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001075754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139581_S182_NODE_221_length_79954_cov_16.268514	0.0005513508	0	0	0.0022054033	0.0016540524	0	0.0032078594	0.0037717407	0.007530951	0.0025813242	0	0	0.0003633903	0.0007267806	0	0.0016164603	0.007568543	0.047153026	0	0	0	0.009786477	0	0	0.009435617	0.0037842714	0.026352063	0.024071475	0.0051751793	0.023783268	0.26088917	0.13358979	0.04598767	3.4231994	3.917949	4.640958	0.010613503	0.012681069	0.030900707	0.05652599	0.046626735	0.2472683	7.953586	3.1514711	23.592226	0	0.0094105555	0.007530951	0	0.0037717407	0.033745177	0.1743647	0.31688887	1.0439953	0	0	0	0	0	0	0	0	0.0037717407	1.0754975	0.5587439	0.18915091	8.112075	6.100672	8.182572
Ga0098046_1000012	0.0052704434	0	0	0.019456191	0	0.006946826	0.0053974423	0	0	0.27581564	0.0186688	0.02703801	0.0038099592	0.012953862	0.0148715405	0	0	0	0.099211335	0.09643007	0.03368004	0.06737278	0.009448699	0.008966104	0	0	0.0038099592	0.09851284	0.29729113	0.12903062	0.38518688	0.13839042	0.052552037	0.003835359	0.0033781638	0.0032511652	0.08087274	0.06624249	0.15133157	0.018097306	0.016281227	0.16227886	0	0.0017017818	0.0037591597	0.013195159	0.017119417	0.04932627	0.005689539	0.015747832	0.020497581	0	0	0.009410599	0	0	0	0.0034289632	0.0015620833	0	0	0	0	0.32439262	0.16925108	0.029501785	0.004800549	0	0.0029717681
Ga0211558_10000038	0.010689411	0.023427315	0.020100066	0.13690144	0.1638919	0.07701094	0.08809763	0.007337331	0.021726446	0.40219995	0.0644096	0.10876879	0.04566278	0.032564837	0.051746186	0.0018622668	0.0034762314	0.0048294785	0.015680285	0.030404609	0.0052888375	0.06969844	0.0037493638	0.0018746819	0.0037493638	0.0018746819	0.005214347	0	0	0	0.0018622668	0	0	0	0.0009311334	0	0.71020645	0.6067638	0.8882516	0.017927421	0.024271544	0.051137846	0.0037369486	0	0.0034141557	0.016797647	0.0036748732	0.00937341	0	0.007126274	0.0074987276	0	0	0	0.0138304345	0.0046556666	0.016623834	0.040671907	0.018424025	0.009360994	0.0033769105	0.0018746819	0	0.0036997034	0	0	0	0	0
PR24_contig_10065_pilon	7.97172	8.8799095	8.282232	55.71083	66.37064	20.818314	42.10737	19.482483	36.1269	1.3874112	0.70147276	1.3605605	4.1919885	5.4375405	5.187448	0.87059784	0.65224254	2.8972757	0.025444824	0.17922007	0.08922974	0.5147852	0.26514244	0.22667558	1.0213308	1.3652393	1.4228474	0.0017401124	0	0.005151194	0.5332926	0.8414078	0.42416105	0.49158755	0.76455474	0.49542502	0.22280353	0.14800175	0.1779409	1.6572324	1.6571863	2.7315848	0.32723334	0.26236516	0.73310596	0.095959716	0.035101872	0.124055035	0.10326588	0.20837559	0.23225316	0.04472435	0.041048218	0.0797686	0.24244031	0.11884622	0.21412602	6.266606	4.546914	1.2584816	0.58639485	0.4592514	0.5088504	0.15772794	0.81177974	0.5607541	0.4517263	0.08162395	0.39480963
PR26_contig_23684_pilon	0.061079416	0.047942292	0.029501291	0.9748652	0.81165993	0.32334244	2.3395827	3.228872	5.522142	1.286921	3.299328	9.696146	0.3513137	0.7488511	0.3684779	0.03384621	0.02846422	0.013349926	0.10591588	4.951939	0.62497103	1.7872928	0.6616968	0.7604717	0.104830325	0.12564716	0.85858935	0.04535635	0.06666882	0.056246936	0.27574494	0.3663041	0.07409532	0.188464	0.5756119	0.3537596	1.8759286	1.7885965	0.53879184	0.16660741	0.12587073	0.37909913	0.18463358	0.19763333	0.69563997	0.04457787	0.013875196	0.02549308	0.010553877	0.025204856	0.023914577	0.0475113	0.059158813	0.101053774	0.01864572	0.0046681645	0.009290536	0.029934974	0.015922401	0.018500261	0.005702541	0.010031301	0.0118145235	0.3044974	0.4298132	0.16267462	0.47655952	0.04573077	0.21073274
PR24_contig_26369_pilon	5.289248	6.1067204	5.661159	36.527763	42.562626	14.453484	28.443697	13.43667	24.245445	0.79217947	0.5340634	0.8266063	2.4270277	3.253319	2.7782488	0.6981539	0.6388216	2.5243726	0.01456052	0.10204477	0.051191974	0.20515554	0.15330943	0.073020644	0.4927803	0.7181655	0.84157866	0	0	0	0.40415737	0.48338017	0.34659365	0.30962303	0.41600445	0.24665666	0.0891317	0.07990115	0.06853862	1.0571761	0.8932309	1.7651178	0.072996415	0.10943405	0.21504022	0.04733986	0.010926446	0.048623897	0.032827795	0.12765287	0.09111833	0.029217947	0.018146139	0.051119294	0.10265045	0.071445875	0.15871209	4.410408	3.243386	1.1611348	0.38218334	0.324232	0.37862197	0.10185096	0.47444037	0.2652631	0.17896599	0.03413606	0.20862003
139544_COM_NODE_136_length_101154_cov_77.364376	0.005821436	0.0014850603	0.0057521337	2.9102924	2.363335	4.051492	65.07962	63.93359	119.21353	0.07552027	0.016127754	0.020771043	0.05366018	0.0936281	0.05957072	1.1468824	14.078154	5.756341	0.004484882	0	0.0029701206	0.09831099	0.011910183	0.016385166	1.9001248	0.703275	1.9533494	0.0089301625	0.01305863	0.0014850603	0.027552819	0.008712354	0	0.014910005	0.044680513	0.16408926	0	0	0.002811714	0.00026731085	0	0.005841237	0.0295527	0.0089301625	0.093469694	0	0	0.005861038	0	0.0029701206	0	0	0	0	0	0	0.0014454587	0.009860801	0.006722373	0.0029701206	0.041512385	0.014830803	0.012296299	0.030691246	0.019325584	0.0034750411	0.12746768	0.16890086	0.1478031
139572_S173_NODE_115_length_108255_cov_48.245018	0.0069653215	0.008362086	0.013884393	0.3499496	0.32848012	0.15659486	0.5341745	0.3971528	0.7211004	0.15667811	0.009980853	0.026076017	0.012154625	0.004088542	0.017306928	0.03723163	0.0927137	0.07957856	0.005568557	0.021950476	0	0.028943546	0.008325085	0.0013967643	0.039701406	0.031505823	0.031450324	0.09374046	0.019258697	0.0041255425	0.40144485	0.14253472	0.050607268	56.84359	53.950974	74.32886	0.056360826	0.020664712	0.1265413	0.36974478	0.13655914	3.9147696	23.492096	7.4023976	78.69585	0	0.0068728207	0.0343271	0.018176436	0.026501521	0.05756334	0.828272	1.336537	2.8052485	0.2656997	0.25743014	0.41588426	0.21938449	0.073566005	0.116736196	0.06803445	0.049081	0.048091244	2.5165622	1.8475122	0.8684544	130.67265	103.04308	148.50522
139572_S173_NODE_452_length_55918_cov_41.999570	0.0025462632	0.00048414862	0.00069932576	0.009503658	0.012838904	0.0016676231	0.0060966862	0	0.0041600917	0.017716253	0.0040704347	0.017250035	0.0021876346	0.0008786401	0.0015241716	0.014596184	0.013358915	0.018720413	0.003120069	0.0016138287	0.0008427772	0.004034572	0.005791852	0.0015062401	0.014022378	0.01291063	0.01090231	0.01554655	0.01793143	0.012569932	0.092239276	0.07678238	0.008087075	20.951782	24.25269	63.686844	0.27623367	0.2065342	0.021966003	0.032204848	0.0034428346	0.040417444	4.818211	0.7562401	7.149871	0	0.0033890402	0.0034249031	0	0.0007710515	0	0.10280089	0.30189356	0.5696815	0	0	0	0.00080691435	0.0026000573	0.0008786401	0	0	0	0.15074953	0.22473462	0.11902884	31.82664	37.298378	48.185123
PR24_contig_24699_pilon	1.10646	0.44622585	0.29650578	2.2534032	1.7325467	0.81719965	1.4824398	0.4824634	0.82764167	0.32551888	0.64708334	1.2450484	0.104446106	0.16790308	0.13223459	0.14412934	0.11234709	0.074635826	0.03974616	3.1148646	0.45169598	1.4329938	0.54432863	0.65603065	0.038783778	0.15611061	0.43764046	0.18515779	0.3108996	0.18739462	0.26823217	0.4444086	0.13900012	0.16662078	0.6421954	0.11445804	0.51381034	0.5369442	0.41193932	0.13281412	0.089318074	0.22158413	0.06552334	0.07718732	0.1353997	0.14426045	0.10059395	0.0710223	0.05482437	0.068413116	0.103418164	0.051003683	0.05452281	0.18028295	1.1761895	0.15988672	0.93451077	3.521706	2.0551705	3.2891424	0.5004366	0.30134392	0.39585415	0.05161468	0.14020638	0.046747696	0.05041629	0.019266019	0.021969607
PR26_contig_49416_pilon	0.02153934	0.012261192	0.008251629	0.014893291	0.025373429	0.005115045	0.007312847	0.002645259	0.0039744684	0.047254942	0.030773617	0.10163409	0.0020969051	0.006453028	0.0008422715	0	0	0.0019784607	30.123068	25.211437	13.501195	15.106753	3.5521836	3.1985173	0.09613301	0.06772389	0.64640826	0.65197515	0.41560397	0.66843456	2.6150994	2.612836	0.23000592	0.03412077	0.10169551	0.10658244	0.036511593	0.023649404	0.07730473	0.04496063	0.010466978	0.1920028	0.06002939	0.014902064	0.12242767	0.0026496458	0	0.009115835	0.00093439495	0.0033120571	0.0019565264	0.0001272181	0.003996403	0.0050843367	0	0	0.00066241145	0.012217323	0.003527012	0.004062205	0.00066241145	0	0	0.8137176	1.1445768	0.07913404	0.11275471	0.0970674	0.122910224
PR26_scaffold_37876_pilon	0.0028671697	0.001324865	0.0022805883	0.004975829	0.005183155	0.0007635672	0.0021238294	0.00023766662	0	0.092851795	0.06569207	0.1271921	0.023589676	0.013698699	0.0076103886	0	0.00063209207	0.0020580918	55.079113	36.208008	8.517805	18.824724	3.5019822	3.346336	0.17552438	0.14473392	0.46488097	0.2243674	0.1872105	0.2666316	0.06400817	0.061540484	0.037167013	0.005319687	0.012353607	0.03398127	0.013653189	0.014249884	0.012945246	0.003959425	0.0043892474	0.014037501	0.025885435	0.005815247	0.031457957	0.0015271344	0	0	0.00061186514	0.0007585105	0	0.0012591274	0.0071148286	0.011246182	0	0	0	0	0	0	0	0	0	0.056488805	0.03446166	0.024388641	0.060746577	0.08236918	0.06778555
